lat,lon,ACCESS1-0,ACCESS1-3,CanESM2,CNRM-CM5,CSIRO-Mk3-6-0,FGOALS-s2,GFDL-CM3,GFDL-ESM2G,GFDL-ESM2M,HadGEM2-CC,HadGEM2-ES,IPSL-CM5A-MR,MIROC5,MIROC-ESM,MIROC-ESM-CHEM,MRI-CGCM3,MRI-ESM1
-33.455501556396484,152.5,24.0,31.8,10.0,9.9,13.3,12.8,4.2,6.6,3.5,23.8,11.6,8.6,4.2,17.5,13.1,4.3,2.2
-33.455501556396484,288.75,33.6,16.4,19.8,21.0,52.5,40.2,33.4,40.1,43.3,8.1,16.5,34.4,6.1,13.8,14.0,16.5,15.4
-33.455501556396484,291.25,36.7,18.0,47.8,12.4,40.4,48.4,39.2,79.3,82.2,32.7,36.2,32.6,24.6,27.3,35.8,11.6,12.7
-33.455501556396484,293.75,18.1,11.6,22.4,12.9,13.0,21.5,24.7,15.2,17.8,11.4,11.5,25.4,14.0,18.2,20.0,10.7,11.6
-33.455501556396484,295.0,32.3,21.1,16.9,8.0,15.5,32.8,16.9,12.6,14.0,8.2,9.4,18.1,16.2,14.1,15.2,3.7,3.0
-33.455501556396484,296.25,21.0,21.1,24.2,10.2,45.3,20.4,27.1,31.9,39.0,14.4,19.3,35.6,28.5,26.8,26.8,23.3,19.1
-33.455501556396484,297.5,37.2,35.8,17.9,10.4,23.2,33.5,15.4,18.3,24.8,11.8,14.9,27.5,12.0,17.5,19.6,8.1,12.7
-33.455501556396484,298.75,35.2,39.2,16.3,10.4,17.6,36.1,14.5,20.7,25.6,11.0,15.3,27.4,11.9,20.0,17.4,7.3,9.4
-33.455501556396484,300.0,26.5,26.3,16.2,11.5,22.0,36.9,14.2,19.5,25.1,13.0,17.1,33.2,12.6,14.1,14.2,6.1,8.4
-33.455501556396484,301.25,30.7,42.6,16.2,8.7,10.8,39.7,13.5,19.4,18.1,11.3,17.7,28.5,10.4,17.5,13.0,10.1,10.7
-33.455501556396484,302.5,30.7,38.1,14.9,7.0,7.9,47.1,15.3,20.9,18.7,10.1,13.6,24.2,14.7,11.5,7.6,9.3,6.6
-33.455501556396484,303.75,24.5,25.9,14.5,8.1,11.7,49.6,15.4,20.9,18.7,9.9,12.9,20.9,11.0,5.1,6.5,12.1,7.1
-33.455501556396484,306.25,18.0,9.3,10.6,6.8,4.9,44.9,13.6,16.8,15.2,6.8,7.2,12.3,4.5,6.2,7.2,12.9,6.5
-33.455501556396484,307.5,6.3,4.0,9.7,7.6,8.6,27.0,21.3,10.1,9.1,12.7,5.2,11.9,1.6,13.4,8.5,11.3,4.6
-32.51309967041016,27.5,7.6,7.3,17.2,9.4,16.8,59.7,7.8,12.0,6.6,8.7,5.9,24.5,6.5,22.5,19.3,9.6,9.2
-32.51309967041016,115.0,6.2,5.9,13.6,9.2,10.9,9.7,7.5,4.3,4.4,4.3,7.2,12.0,6.8,12.7,8.9,4.1,8.1
-32.51309967041016,116.25,21.9,30.5,22.4,8.9,12.0,30.1,8.9,4.5,5.5,7.9,10.8,15.2,8.5,18.9,23.4,5.5,8.4
-32.51309967041016,151.25,57.0,65.6,22.8,19.4,49.2,78.0,21.1,19.1,25.9,31.5,24.9,24.0,8.4,6.7,3.4,22.7,24.0
-32.51309967041016,152.5,14.9,24.1,13.4,14.2,27.7,22.4,8.6,9.2,9.2,17.8,13.0,9.1,3.3,9.9,6.5,10.2,12.0
-32.51309967041016,288.75,46.5,17.5,21.5,17.7,70.1,35.5,37.8,28.2,35.1,12.3,17.8,42.5,6.8,16.6,14.9,18.7,21.0
-32.51309967041016,291.25,50.9,17.1,47.8,16.3,31.2,37.8,43.8,93.5,91.7,34.8,37.6,40.6,32.2,27.3,33.9,13.3,14.7
-32.51309967041016,296.25,54.9,58.9,29.2,10.2,56.8,51.1,23.1,25.9,29.1,19.0,26.8,36.1,24.0,23.1,20.7,15.9,13.9
-32.51309967041016,297.5,40.4,39.5,25.1,8.3,33.9,40.7,16.4,14.9,22.0,10.3,14.2,35.2,6.1,16.8,14.6,7.7,10.0
-32.51309967041016,298.75,22.1,35.7,22.7,11.1,15.2,32.4,15.2,23.9,32.3,13.6,17.8,34.0,13.6,18.8,16.3,7.5,9.1
-32.51309967041016,300.0,29.9,38.7,24.4,10.4,15.4,48.3,18.4,27.4,28.2,15.0,20.8,41.9,19.0,18.9,18.7,8.8,8.7
-32.51309967041016,301.25,22.8,28.2,24.1,12.5,23.4,40.2,16.8,20.0,21.4,13.7,18.5,34.9,19.7,18.7,19.3,11.4,10.9
-32.51309967041016,302.5,40.4,46.1,18.2,8.8,12.5,78.9,17.3,20.8,19.1,11.0,10.3,27.3,15.5,14.9,13.3,11.1,4.4
